val_td_live,level,area,label
291,5,329.3061931,2650
3574,5,34.03990042,19482
201,4,39.21038282,3302
4271,4,128.5419997,27127
2937,3,196.7106967,30130
195891,1,15.70711779,168506
1378,4,274.359885,16404
61718,1.5,13.94108271,63213
8584,3,94.91922852,46931
245104,1.5,58.17541468,130988
5225,4,33.44252732,26780
14623,3,149.5841198,81741
5811,3,92.74111445,23017
37012,1.5,61.08509174,51888
1046,5,149.1525227,15831
1009,5,291.1738477,18082
9614,3,117.513275,56624
386665,1,56.52883884,398153
17698,1.5,45.33902499,25758
4441,4,145.274666,46568
3301,4,2151.868383,18725
50986,2,4.150259064,46493
50500,1,186.0859337,94369
7933,4,264.2073307,36604
18522,3,34.14359602,21646
1535,4,117.1502004,14594
57358,3,5.70154093,21016
7290,1.5,129.0475587,48972
1022,3,135.5681836,5966
288,4,47.45438011,2226
180636,1.5,81.7919094,231399
1138,1.5,156.6934922,8744
16353,4,50.61613046,14662
5138,4,76.38288537,44296
4100,5,5.090481839,16114
385,5,172.3647887,7418
5233,4,141.2628053,28791
1960,5,34.62606846,14015
2927,4,153.3795138,24254
4802,3,212.7835318,24481
1023,1.5,125.7643801,8735
58072,1.5,19.56796432,64370
4798,5,55.47563915,27352
10211,5,149.6407326,79718
6176,5,120.3879345,37678
3262,3,111.7793739,14653
322,4,38.62240849,6676
1002,5,65.8825546,11144
3820,3,130.5278754,31301
10479,1.5,122.9967777,31128
7566,3,0.466370137,7215
6286,5,78.61367116,21198
6004,3,109.5127483,34060
225,3,67.74932586,4468
795,3,63.43237221,4627
4990,4,63.52885144,32875
4664,5,488.1429969,17948
640,5,23.14723492,7501
1768,4,60.07512067,13246
2572,1.5,121.1649771,11222
2572,1.5,121.1649771,18590
7738,5,165.7972394,76088
1714,3,322.3421326,7723
4167,2,113.6413164,53285
108073,4,24.38417891,160898
15201,2,130.108203,76030
1184,5,43.12143715,18770
7034,2,48.93745291,27022
1879,5,38.97731109,13984
9359,4,64.24025492,40223
1202,4,94.60197061,10153
52882,3,74.84522581,130401
6299,3,21.88111428,19294
3998,5,232.739372,34072
1642,5,155.4922602,17643
34420,5,219.0239395,64452
33339,3,2.629114768,34795
2668,4,131.4067821,21536
1741,5,45.87431072,18525
631,4,132.5006067,7056
1687,5,223.8875948,36121
6813,3,43.25403455,20952
6954,3,0.982362088,20266
4116,4,25.18801817,25920
66920,2,185.0175563,62372
2301,4,39.03540676,17069
10786,1.5,61.74914829,43103
5009,4,177.1459591,31234
2622,3,115.9421935,11190
1860,5,44.51100616,31386
734,3,163.3652841,28574
367,5,208.6143848,1522
1220,4,90.3362158,11481
34558,4,6.679967102,68482
2956,3,156.4285905,24942
194,5,21.80127712,4905
2002,5,255.8208501,13791
7135,4,48.98849773,31471
20357,4,1.730291351,31273
3175,5,83.92928527,27330
41169,3,6.350875824,46205
18982,3,13.44707906,19789
19413,2,88.1304369,19304
52687,3,2.354372724,56119
12222,3,10.99492086,18767
29344,2,2.153263968,45314
1309,4,108.1847999,13511
712,5,50.86000877,5147
333451,1,84.05620713,107048
1211,3,110.0037781,13256
3519,3,69.43748709,29839
35064,3,22.14379652,104599
141,5,151.1105101,2244
1295,4,200.5038253,23239
185,5,66.3898896,1903
11830,2,47.00343624,32841
622,4,43.11716839,3766
2733,3,437.6391934,22187
1248,4,78.96071902,7366
67214,3,20.40288933,88015
1735,3,63.86856395,10471
7058,4,98.8415304,41489
20418,4,19.16866726,47843
1162,3,19.55976175,9510
623,5,72.77352817,4473
909,4,63.37485049,10679
34964,1.5,103.9845825,46749
4243,5,2333.436161,27572
6677,4,41.41250597,19611
1309,5,59516.34809,3719
2223,5,338.8011674,17422
383,5,241.4279462,5138
10946,3,69.38741768,40729
475,4,130.2214213,6204
3054,4,45.75892237,14454
226,5,258.3647636,2418
1966,1.5,134.9092354,18748
14475,5,3.024891948,26652
1664,5,100.295916,11690
1922,3,76.60011764,16214
7045,5,94.89446779,23262
802,2,19.86866611,4658
13063,3,64.81957438,32323
94073,2,3.662796035,130470
9660,3,29.59873927,33044
35831,1.5,0.932958896,46741
3776,3,74.22696358,25578
5243,3,88.01771656,24482
2100,3,28.23291993,13333
215,5,1174.417154,9678
2169,5,268.2332096,31286
522,3,227.9215571,4276
7696,3,90.14089934,51178
2630,4,130.4651728,18970
1193,5,254.7309196,12758
4158,3,94.63742009,24579
88404,1.5,52.68262078,118355
7145,2,71.01299116,23235
1675,1.5,34.86905196,17486
5049,3,98.51634944,40600
2173,4,194.1246632,21930
2381,5,70.0376713,12118
114397,1.5,19.61678574,106651
1236,3,88.4822092,5870
1413,5,199.8817344,5667
4523,4,71.79933456,33547
19,4,9.777543728,29
11296,4,48.31620342,52431
3330,5,273.4665276,26499
2027,1.5,59.64719998,13033
100,3,0.705470091,29
77388,4,8.18945666,126880
1932,5,673.3993861,12980
2109,5,208.3887738,30076
1499,1.5,26.86402808,7394
7736,5,38.01916325,16484
25039,4,7.573730049,47008
1192,3,0.39815591,14705
1389,3,169.0592615,12832
6558,3,53.943574,31573
316,5,188.3504348,5766
962,5,100.2305597,8933
7052,4,35.18987504,16227
623,4,93.71674273,7295
67905,3,24.39397936,128433
85,5,167.6024024,6857
1531,1.5,68.2785832,40495
989,4,103.4005019,6174
6569,3,93.26627069,49080
1145,5,77.80479692,15523
2587,3,97.91343967,13354
32856,4,312.7890101,70828
564,5,24.2374774,8505
1075,5,59.91347628,11073
3429,2,1386.602231,3029
299,5,135.8241456,4334
1125,1.5,295.1490766,6934
3839,1.5,107.3138691,34633
3061,5,104.7817959,42453
17760,2,0.883883266,35357
339,5,133.8321068,9905
1444,4,124.8755247,9767
60577,1.5,18.58015709,70279
220,5,208.2806666,3523
4518,4,268.351005,19421
4774,3,107.4701148,45609
154,5,584.7004154,13204
4225,4,120.561925,36573
1810,5,196.2496965,8267
382,3,400.4183011,12184
24208,1.5,64.00881325,50159
41842,3,89.06325208,153149
864,5,68.57995596,4072
17880,3,38.18674148,32686
1028,3,58.14032273,5438
1119,3,99.54634355,11598
5349,3,103.982837,24481
2554,3,61.04754505,16590
11299,3,107.7698438,52576
19787,4,5.638314103,2732
1540,5,22.8610289,8989
430,5,66.10062967,4071
2446,2,43.71373305,12373
1304,3,97.97373897,12031
95,5,99.39970539,3089
3282,4,96.63764479,16987
7364,4,92.4894797,57250
15705,4,43.86145762,27406
2458,4,184.4758858,17154
892,5,64.57269776,5387
12380,4,601.0229037,33022
12722,2,17.21694343,34927
2994,4,68.21697727,20059
23359,3,11.63965586,95778
1637,3,189.1050457,21635
7674,5,48.22668803,13669
1408,5,38.15476762,14391
53294,4,4.943575572,54674
22915,2,50.45294119,31573
1710,3,77.66345704,9570
2577,5,93.36436206,18436
6299,4,73.78031341,31665
1086,4,101.1840039,11398
119278,1,4.251046142,172284
115,5,3466.563392,2616
9855,3,109.8556467,39228
1609,5,70.2610524,10970
1658,5,117.1272592,11996
78124,1,6.419583845,104932
7682,3,143.0750852,46312
82944,1.5,40.42192801,82569
3156,4,206.7493997,12612
132,3,348.0274992,2175
42723,4,27.93136605,30362
896,5,43.38904978,4924
28933,4,55.63625492,38210
1294,3,335.4005515,9111
36743,4,3.478870779,55877
2187,3,55.01595117,6560
334,5,194.8552572,7558
132,5,1681.393982,8098
53493,4,139.6297489,132509
2380,4,5.863154377,3402
1305,4,74.24231854,7257
17797,4,1.210577699,36502
1745,4,38.83298536,8617
5568,2,65.97936626,22230
7225,3,41.88901077,44468
3213,5,21.65647059,11775
67121,3,28.39349028,19751
48334,1.5,33.01771983,53294
119224,1.5,47.78084536,113802
1008,4,43.67499385,7314
2739,1.5,224.3324351,17027
9665,5,6.754191551,21437
858,5,65.28702742,9575
81682,3,17.4121136,87262
12894,5,141.1106722,34460
58238,1,7.555986057,59529
3009,3,57.66780238,20612
5382,4,114.7626426,18161
1560,2,48.29972141,10457
51556,3,72.96883278,74999
36420,3,54.93878116,59215
487,5,847.6443237,10325
21788,2,1.343814673,39983
1825,5,67.4631313,25661
24225,1.5,2.103984136,25142
7872,3,73.70388032,30145
3883,3,193.3257948,28844
359082,1.5,61.25119676,418578
952,5,37.82208432,6797
69,5,221.2512669,739
1970,1.5,124.7949621,7294
231,2,44.63627754,1235
4498,3,155.9897801,29494
2193,5,3.106383608,557
3186,5,302.8299327,30679
418,5,16.78170564,10680
438,5,88.96852465,5708
888,3,118.5282731,3790
3052,4,63.17433031,23476
1628,5,52.62115181,10298
5177,3,32.92356911,30218
1592,2,38.16499777,7779
16763,3,1.16219508,28600
4335,4,47.16664863,30408
5730,3,119.8180225,35020
399,5,426.1625872,16238
228,4,74.47636906,4894
204,5,13619.05401,2718
5161,4,62.77132792,32225
4684,4,38.89914974,20814
597,4,79.72397254,4786
1002,3,21.09895086,8468
1577,5,137.3081117,9608
11354,2,0.36676237,30947
26382,1.5,40.85347039,48556
15170,3,126.8508127,69572
3106,4,67.52908019,17100
20158,5,65.04159723,30488
92,5,61.23459871,7789
1933,5,231.6295215,33388
4842,3,137.5674307,18603
70342,1,1.786497888,73757
3191,3,258.1063887,17556
84401,2,8.289632313,133960
19168,4,67.97832932,49628
9044,3,53.86814426,32363
61315,4,32.43004125,89861
6759,5,138.3751264,20517
70153,3,39.39771863,140179
69600,3,65.58872287,88346
3314,4,221.9358441,29463
10447,3,39.2730865,30494
2184,4,31.27692223,14364
7230,3,67.15390856,40865
2304,5,203.1170014,31159
3267,3,206.2243368,14402
12030,1.5,46.36835157,27563
557,5,210.8242888,2240
28055,5,6.018756733,33382
699,5,75.3932882,3620
2692,5,237.7720078,7533
11530,1.5,192.832676,46642
111137,5,185.2320585,112578
5949,3,338.4636462,24440
13454,3,78.58760103,69191
34897,1.5,3.099931497,57872
2013,4,171.8947716,25241
3516,5,483.2496228,25502
5579,1.5,179.1546784,26155
63040,2,12.93969116,97690
160,3,16.82890359,668
20289,5,30.65392269,29524
20108,5,3597.176441,45716
2218,3,61.540443,27584
28291,3,18.10638801,46173
158,5,2286.231332,5307
2843,5,33.99872746,14782
1712,3,187.0433006,21024
8,4,23.80648295,113
1258,4,172.1388662,15954
3042,3,53.02968893,20742
7230,5,177.4907706,46577
869,4,90.65644193,10086
5833,5,488.2486073,36729
778,4,119.1007237,9444
13992,3,78.70867013,56438
3266,4,173.7319958,46402
1334,4,54.21926386,12822
24186,4,20.21075951,28363
1249,4,465.2754736,13391
2635,4,0.673550671,16856
2128,5,189.5640613,27932
24104,4,1.925074186,49952
2227,5,416.892572,14669
878,5,81.06396244,9840
11373,5,189.7661652,44323
1121,1.5,110.0924976,10040
7489,3,25.47423773,26863
16719,1.5,12.64392206,27404
10219,3,19.3733818,21602
3545,4,118.0633523,39658
10106,4,123.3606359,47375
14423,3,116.6560541,44863
4832,5,309.4691303,37338
13569,5,136.2091218,78231
851,5,66.94492209,17612
160,4,3.443430758,19
1660,4,89.03301172,13238
9913,5,390.6161958,13681
57,5,223.5831038,1243
2703,5,296.7755771,14248
3406,4,160.2559982,25606
1901,4,132.1588079,15334
10664,3,37.69940676,36446
1367,4,204.5396927,10057
19688,5,28.28620524,35974
44704,3,23.87296401,28068
113584,2,110.5721478,147337
822,5,177.6819593,14164
4272,2,57.37872197,15704
21012,3,71.95453817,37677
4741,4,126.1406408,21679
6412,3,83.12903507,40428
1632,5,73.3661806,9822
1338,3,20.94143902,7058
1353,5,23.23127725,8975
6724,2,300.6530608,61308
15217,3,54.3255777,40210
265,4,33.44668011,3246
4444,5,89.73625018,15173
5014,2,43.90003203,17451
127847,2,66.67708634,156902
238,4,56.04435302,7595
1583,4,183.2184598,21763
220,3,3.493603628,992
1797,5,85.84826339,14892
61843,3,26.88056176,136062
435,4,24.19487522,6310
1915,3,81.90730912,8502
4150,4,244.6008779,63139
2274,5,320.4983575,28676
3617,3,3.430324304,27283
831,4,65.52076573,10936
4068,3,26.82224335,15905
2906,4,98.10157351,20915
17851,3,0.72432304,29702
6422,4,71.28813697,45178
55113,1.5,43.95581971,57540
12179,5,35.20311113,35495
85074,3,100.8447908,85257
380,5,1927.686057,5377
6201,4,187.8995923,37714
5443,5,54.51609912,50559
1252,5,872.1324103,5416
2436,4,53.46064634,24983
42346,3,35.07634156,58092
6906,4,66.4198622,47076
9693,4,183.3152439,50172
3867,4,56.04310126,34992
2972,1,124.1079925,11646
1058,5,188.7534387,17533
768,3,2.012268313,8431
11369,3,78.73550999,40386
1261,3,48.17697667,8523
2170,5,1900.111599,10611
831,3,99.53644032,6744
3533,5,94.42808753,23211
32078,2,2.192345075,50901
1586,1.5,37.7787798,8778
10891,3,75.39851242,49375
1569,5,63.21766459,13933
5990,2,308.5826517,61474
772,5,75.75595776,8415
2959,1.5,39.12334486,17190
173,5,61.8099558,3444
10401,4,75.86167548,61938
1091,4,414.5933319,20955
650,4,52.06326891,6730
595,4,76.61921804,9081
1752,5,82.81282795,8966
26436,5,5.943498262,31619
953,5,539.2344313,5300
55,5,53.02397842,2603
535,5,28.76391603,5224
2178,3,247.9196848,10700
39496,3,2.565870955,82110
1441,4,73.97799701,13732
6848,3,131.0515538,43997
3850,4,246.2208613,27490
47,5,264.5262887,1390
4845,3,42.62693665,31067
990,5,255.4753083,21800
481065,3,452.9579968,84985
481065,3,452.9579968,99861
481065,3,452.9579968,67701
481065,3,452.9579968,75131
481065,3,452.9579968,72331
481065,3,452.9579968,59621
481065,3,452.9579968,38395
481065,3,452.9579968,129696
481065,3,452.9579968,133440
7511,4,56.55310655,38032
6573,3,28.89187567,20173
3152,4,6.402618579,17365
30,5,428.9333528,347
3034,5,479.3649518,16519
54276,1.5,7.849998876,56886
10060,2,137.2801889,62977
4992,4,94.24138248,37257
3591,4,50.77731573,16051
670,5,416.5800806,1700
78,3,0.79343674,60
1578,5,36.64004305,19338
871,5,177.7884778,25306
6712,5,3.874801217,21294
3240,3,37.08892508,22341
52053,1.5,89.85056307,117259
12020,3,136.948784,43465
48993,5,38.05068057,50838
7755,4,49.78387338,24489
206,5,42.0843588,4551
4452,4,74.8964634,22709
261570,1,6.704114057,177864
1752,4,18.02458096,12589
398,5,14.59923865,2971
3344,5,276.7584479,47659
9150,4,151.1530642,51370
2777,1.5,97.63935695,19969
930,5,248.193566,11263
1122,4,301.0472984,8039
382,5,193.8273988,4970
9453,3,25.79961545,26740
5504,5,72.17662065,38522
3274,1.5,169.421954,22265
12280,5,10.76300058,24495
7201,2,127.3263811,25591
2784,1.5,68.05099141,22838
20437,4,2.323718503,40420
70134,1.5,9.156699674,125548
7734,2,211.4437949,64673
2370,3,388.1096099,13349
5335,3,35.9172282,22684
1333,4,81.77416345,11609
20,4,0.977206055,751
16044,4,42.6705859,40241
32628,3,25.6805127,30811
1325,5,45.27312609,12533
7404,4,50.42096312,34082
1091,5,204.5389704,12797
6002,1.5,238.5674607,32360
6002,1.5,238.5674607,8646
4358,5,139.2376776,40275
2815,4,110.7303449,27031
192174,2,30.49401016,181755
10323,3,31.7963301,31006
2652,5,164.6912639,3274
756,4,248.5911147,11960
3106,5,104.1372458,24772
20813,2,0.754128694,42006
8993,4,65.02613833,36511
10066,3,38.24140354,25229
318,5,127.1956836,8667
33433,2,2.510390389,41450
58188,1,1.946665919,78079
630,3,164.8124171,7039
653635,1,55.02342434,529041
18218,2,89.20354612,53995
7175,2,104.2716074,22610
859,5,58.15044668,12132
2373,3,145.706202,18536
969,4,87.81039279,7878
7969,5,160.0582206,34315
16742,3,2.032058725,40924
825,5,98.04055879,7595
7566,5,68.3410856,28559
252,5,2060.706338,1424
1154,4,83.86997977,6194
884,5,122.5069633,3315
12179,3,1.287109475,37068
15883,2,185.2075604,63393
32821,3,3.899922825,59370
81608,2,12.51891761,115067
2062,4,403.447814,40155
72812,5,41.16812019,122658
3247,3,35.64442589,24459
25227,3,38.73983923,42392
20878,5,2.061242195,41796
199,3,128.7057459,2073
13446,2,107.427193,57416
4237,4,30.27886524,17773
89535,2,15.82351683,126269
997,5,115.6482725,7152
3998,2,115.5890702,28122
6276,4,55.86470107,35616
4294,4,131.9024769,13659
16103,2,94.90757383,65983
8067,4,264.139951,51426
416,3,18.77611212,9501
1155,4,22.6234257,8965
8704,4,56.37571584,37528
1615,5,247.9368708,25519
17359,4,86.84329628,21844
4223,4,4405.748693,6728
71492,1,66.44988487,106830
5251,4,69.21423836,34549
3057,4,41.35910203,17790
739,4,107.9944881,9006
31900,1,65.36261455,62388
20684,1.5,13.71503205,37703
897,5,215.9708153,9226
3789,3,123.3174242,8665
7669,5,44.49422832,34527
265,5,59.28369856,4954
1235,5,1227.743802,16703
3472,3,311.3254201,35761
22990,1.5,13.28724151,22148
4156,3,91.55120725,33201
7756,3,83.55233259,30217
2229,5,110.2037051,16664
18714,5,169.1310058,34250
10811,5,1.000940277,25367
470,4,37.79977873,5926
217209,1,42.97984804,170579
1098,4,135.0906882,13885
6814,2,21.70850782,17298
9315,3,140.312755,55217
712,4,136.136762,4031
270,4,39.86331114,2841
17975,2,0.98362235,41820
5702,3,63.35368591,27195
17682,2,16.96083867,35624
3796,5,21.05890723,13737
2442,1.5,113.9252346,17546
1466,3,169.6910276,15248
10375,5,88.33055851,54474
81318,3,65.00618941,68269
389,4,17.48683533,5848
1715,4,157.1675866,19063
2547,3,74.07546548,43122
3040,3,135.9247647,12773
4754,4,161.0492073,48094
939,5,133.1689701,19216
12942,5,154.5556695,66071
4909,3,114.0196776,50596
130879,1,38.20108182,85235
4062,4,208.8053921,54312
22163,4,18.44147004,60915
9306,4,215.2178858,40813
31259,5,44.72030912,78318
6691,5,27.73064366,15139
2042,4,70.20040546,17228
4650,3,41.68588325,27083
5419,5,27.91772822,25475
5202,5,180.2510354,28411
183,5,94.89954524,4041
74872,1.5,49.27617697,95315
962,5,935.083405,7786
4994,3,97.88365878,32148
1453,3,146.9965418,8411
502,3,19.019771,8101
1095,5,624.1996901,28158
574,5,192.5359017,17972
5079,3,169.0582719,38446
23171,4,203.1924724,55500
7817,5,38.54017632,10198
26231,3,117.8078809,35772
56701,3,51.8925664,105337
2214,3,110.0684532,24492
678,4,176.4996894,6992
3860,5,107.2675008,21700
4016,3,147.8827485,15595
3065,5,153.9446657,18311
4516,3,40.94030451,26069
994,4,177.7913853,4661
271,2,26.29988403,2233
26850,3,2.186521821,66836
21344,3,3.229827943,53174
24021,2,75.4076033,40872
67119,1.5,9.702017047,41406
3560,5,65.02821542,25879
1620,5,229.677595,31128
13618,5,137.0333866,33740
8612,4,41.66081903,32004
23781,5,68.98140224,72401
3812,3,144.2699247,42140
1278,5,154.7647126,15343
2280,5,184.3335738,16517
456,5,176.3428862,10587
868,3,111.2286208,8125
67732,1.5,2.861667329,90861
21570,4,59.2764386,54470
365,3,30.5658015,3317
482,5,42.83750172,3928
1961,4,275.516259,12396
9348,2,66.81681708,20065
386,3,413.7199265,1521
296,3,69.59159607,3768
17483,3,29.11980985,72638
1531,5,250.440572,25040
34477,1,0.984358589,34288
1925,4,167.6921945,16193
3727,1.5,53.39754957,18752
1404,4,45.49653521,19928
3773,4,136.5592647,27941
8726,3,87.33039855,70562
45682,2,39.61375039,80175
7111,4,106.531714,39245
2824,5,244.9084988,21802
657,3,24.44922538,2077
11333,3,94.47207918,59299
3017,2,75.81282056,25603
3116,4,44.36328787,24829
72109,4,150.1775004,102639
9210,4,88.52541758,32145
6369,4,99.5562945,40919
4583,3,108.745065,52384
159,5,6292.793422,1245
1536,4,159.1144882,9078
6378,5,85.83290316,20121
165,5,7716.910342,347
41427,4,101.7058176,91984
3614,4,108.0753241,12182
12451,1.5,78.42042947,23320
4789,4,941.3608332,46899
759,5,243.6861594,5026
2436,5,827.1649353,4132
13496,4,74.96396635,80657
35342,1.5,3.546100766,39916
1479,5,256.833956,15359
569,3,24.64919997,10548
6557,5,6.058766634,17771
1550,5,884.4146873,12623
8645,1.5,37.74696225,20312
34880,3,17.09158007,61678
1188,5,165.4982093,8514
9959,3,47.21333958,37015
1739,3,34.36185632,5133
3500,5,291.1831656,27037
1893,5,103.5028823,16011
498,2,43.56193521,6736
44736,4,12.62129201,58078
817,1.5,22.80896191,12184
2087,1.5,48.18295324,18963
54163,4,3.426504167,62866
24565,3,94.48897464,49114
1663,4,113.748131,25795
7195,5,64.57356745,41595
8913,2,0.376836369,31530
3930,2,113.5241718,14299
4219,4,88.08115901,60583
9602,4,64.6822704,56848
7607,1.5,172.8300217,22542
765,5,41.20376983,10552
3813,1.5,48.13572114,23314
5395,1,73.37553472,20449
1517,2,373.9512717,30406
1045,4,84.74676991,11780
15266,3,72.56857438,60020
254,4,57.40714368,4158
4554,4,81.02943919,20697
8577,3,70.17803304,34571
1491,3,113.9089181,5536
1606,1.5,31.39562611,8396
3565,4,65.24886207,21567
4836,4,176.2657261,31425
312,5,115.3534385,9504
40182,3,309.4536976,92001
526,5,497.1386753,4082
2396,5,2303.891254,10291
3617,5,289.9183477,20709
49294,1,68.60379427,89163
4846,5,222.3139266,24036
2313,4,161.7953499,24233
1992,3,187.2128455,13258
1760,3,2.505783083,10453
763,4,253.3788411,8691
50145,3,29.8205105,61229
10462,3,62.58703292,45199
73770,5,158.5184429,155604
4754,4,45.22699229,27528
619,5,209.1529509,7820
1187,5,103.909276,7972
6895,2,32.43211852,13408
4154,4,53.09892138,30369
4154,4,53.09892138,23271
735,5,61.46740181,10585
2393,4,41.27954688,24774
812,5,1125.915571,8912
2338,3,22.71285442,14610
1273,4,223.8021138,13121
7142,5,24.44425696,13056
25036,2,4.637990167,37772
1644,5,271.9670159,22854
2861,2,139.4234809,37384
4087,4,108.3030611,17320
926,4,187.799276,7476
5922,3,83.20286255,40233
648,5,12.09241804,1877
31076,2,37.50364876,62463
2439,2,241.6998789,42183
5263,5,132.877116,34755
54890,1.5,2.248077036,78475
2438,5,118.3826738,20846
3159,5,1.380771444,12175
3884,3,382.8517446,36929
9491,4,110.6525996,57241
3862,3,145.7280273,21025
4129,3,33.89633945,20503
289,4,146.1686593,8768
23779,5,18.17593986,37284
7623,2,124.7091069,52683
11751,3,4.097401195,30578
1563,5,38.29893527,13001
397,5,249.4441662,6235
12933,4,53.86673243,36431
2757,4,65.86395452,17294
261,5,98.15837382,7616
2192,4,302.3114314,23152
1890,5,81.69800353,15266
480,5,689.2897023,6243
1101,5,37.21885334,11011
5749,1.5,92.56490654,41361
4443,5,73.33266378,16112
5285,4,190.8359097,28042
2250,1.5,101.5578782,14857
6414,4,130.8823534,30093
2011,3,64.86244855,11894
7864,1.5,72.64685795,36586
2156,5,32.03572741,15685
2968,5,141.2982114,25904
22096,2,1.188400981,40750
1789,1.5,51.8148098,18574
614,4,207.977796,18150
1789,4,859.8528986,16630
6829,4,1449.329882,22120
31062,2,153.7377276,57352
11219,4,1.663010913,24910
12849,3,198.2545786,66845
178650,1,3.811549878,128647
3575,5,69.78667925,29874
3532,4,147.2345042,24008
10102,3,24.83139832,17644
1720,3,172.7240486,14188
146152,1,1.880181325,108398
15,5,126.8757397,314
2119,4,23.97720602,17137
1948,1,80.81637125,7061
30,4,7.458009417,1246
1347,5,171.6842013,12053
23427,1,108.3123812,40241
9094,4,62.31989164,62303
5119,5,182.715202,47388
14059,4,94.75924898,52256
1988,1.5,4.062739216,1908
3263,3,47.60026517,21601
209028,1,10.24667353,165877
48857,2,3.138877728,76830
66725,5,140.8485789,126960
26033,2,1.315859367,33305
6268,3,153.4596889,35242
630,5,108.6954285,20412
956,4,245.1386418,16025
5835,3,80.15023358,38542
3499,3,56.03218689,21890
46019,4,227.8494019,130672
10466,4,483.1838343,18004
1732,4,110.7872267,13651
32438,4,158.4597369,95419
1133,4,215.1043955,5572
632,3,7.655675404,71715
4268,3,19.84864902,2251
19398,3,78.58219233,48425
3346,4,252.301859,34094
1175,4,211.4984168,7653
2783,5,214.3183883,14499
9752,3,473.1420174,24706
479,4,118.5664565,7316
5790,5,303.0960805,42306
6283,5,145.5165826,20570
35467,5,6.906596191,52216
4221,4,39.40043064,18757
1620,4,55.95015313,10852
11085,1.5,88.25104765,47370
3630,4,76.82173477,15312
23411,5,1.604380347,52182
1013,4,76.21621977,9548
11441,5,75.49686717,45473
9079,2,74.03027293,40683
1884,1.5,93.69529867,36068
47151,2,3.66229858,78465
2421,5,370.7863059,16635
906,3,110.3101676,6600
6642,4,201.2965121,38032
7037,1.5,114.1822553,30213
1376,5,141.8051442,14177
6410,3,63.43310914,53699
3417,5,30.18067131,20056
18752,2,2.155514495,28327
2161,3,210.366344,14550
245,4,305.7072346,3607
7187,3,114.882387,26334
739,5,27.9409483,8537
4716,5,171.8496522,10042
3729,4,192.6267805,19121
1943,5,262.4238832,17224
199,1.5,27.00739977,2974
17339,1.5,41.13308664,35537
3367,4,60.97388963,11548
20547,2,37.03459963,37189
1876,4,51.85343326,13961
4327,4,39.02960421,17956
1108,4,126.4909936,13487
2399,3,110.6903566,16650
4809,4,43.29690813,37477
959,5,232.6286102,7458
14641,4,89.42181547,49027
4077,4,397.1853484,8688
663,3,209.0632634,11652
21391,4,80.89589699,26206
46831,1,4.894594916,40477
2086,5,37.88561291,14158
1003,5,1103.732822,2655
1413,3,87.6777093,5277
131870,2,7.756247571,155659
1424,5,181.3282432,8196
25203,3,283.0467287,52412
970,5,149.4077433,17436
19102,1.5,27.99207764,60000
1990,5,76.38371524,20035
1331,5,71.70757218,15478
19983,3,44.68262413,24744
2047,4,131.906463,19118
442,5,646.6619887,1959
6189,4,137.9471042,34450
5162,3,72.82278104,22189
14200,3,41.8788065,13778
3469,4,43.57368918,10574
30405,1,1.606942004,40308
7057,3,256.6498112,41725
19124,5,58.3139782,18383
3601,4,159.2227859,31120
1502,4,60.82609457,10967
189,5,102.3919266,3706
2336,5,649.5138143,8756
569,5,63.50835616,7956
4229,4,1445.322138,9737
44849,2,7.006869867,54145
1960,2,250.3278504,27998
5139,5,1.022477262,12511
14319,4,2.10840153,29764
33001,1.5,18.76942033,34579
9687,3,0.629522771,22043
3104,3,80.41484957,34229
2247,4,91.84974349,7287
994,5,38.51370305,8346
83,5,12723.75308,5535
5926,5,330.8364262,42718
1582,4,121.9078943,13997
20781,2,382.8235481,26009
20781,2,382.8235481,33423
1834,5,200.8975742,17490
22410,4,1605.225119,36142
1085,4,253.8777842,10531
90,5,972.1254369,5676
134445,1.5,13.96737001,99255
1064,5,20.22625544,14519
3637,5,180.5266659,22354
1074,3,109.2940418,5585
1060,2,235.1704574,20354
480,5,105.8105856,13546
8515,2,103.400952,33649
1,3,0.301625734,196
12611,4,68.89116158,45359
684,5,154.566223,10952
2164,4,196.1589122,10615
135507,1,4.398991227,116768
360,4,91.38893653,6682
1411,5,164.3505938,11700
80603,4,57.0363024,101440
2988,4,77.92260158,28029
407,3,15.83746694,7139
37910,5,12.32925541,57540
51340,2,6.351158326,67528
1292,3,1.65247263,1334
1549,1.5,94.5120803,14756
1292,5,480.2044276,33949
65,5,3.741606586,868
3159,3,33.76459091,26192
2665,5,500.8501629,8319
28024,4,2.124218575,32838
3495,4,83.84377716,27625
1732,5,76.64696907,16801
4515,2,154.9548229,24613
3109,5,115.6628615,20620
7220,4,24.31185188,13736
5688,4,45.43493302,36523
81468,2,68.78250317,141736
4379,5,127.9497023,19212
13212,1.5,37.706618,37437
738,5,505.8825422,5201
3437,3,212.481546,38963
490,4,200.5130829,2686
8052,4,144.7417928,59310
7907,4,76.20666644,39500
1448,3,173.7299428,16552
12723,4,141.8478438,66209
6301,4,70.8925206,32914
4937,2,141.4498061,26780
2142,3,277.0054802,19501
38425,1,1.810386409,44358
7409,3,50.37310364,33772
1511,4,186.2812074,17032
46107,3,38.48604397,117110
131,5,46.11223713,3660
1420,1.5,65.82148052,13649
40486,5,45.90578986,75135
379,4,7.357606898,1107
1227,3,40.66173927,12224
31221,4,4.993412865,27227
22201,4,12.56757592,40773
4019,4,61.73747136,21593
